lesion_vol_frac,Rollout_mass,Rollout_concentration,Last Block (11)_mass,Last Block (11)_concentration,Block 0 (Early)_mass,Block 0 (Early)_concentration,Block 5 (Mid)_mass,Block 5 (Mid)_concentration,All-Block Avg_mass,All-Block Avg_concentration,entropy_block2_mean,entropy_block2_max,entropy_block5_mean,entropy_block5_max,entropy_block8_mean,entropy_block8_max,entropy_block11_mean,entropy_block11_max,dataset,case_id
0.012750625610351562,0.051739458952852146,4.057794492287712,0.03707261101914128,2.9075108215816314,0.014080413564357741,1.1042911110193285,0.028547375310836287,2.2388982152121257,0.03718723552407255,2.9165005306780323,5.922910213470459,6.031097412109375,5.920077323913574,6.100759506225586,5.500572204589844,5.874042510986328,5.9759674072265625,6.151126861572266,CRLM,CRLM-035_CT
0.002036571502685547,0.012306981106348758,6.042960269510504,0.006520734663695293,3.2018039322741068,0.0022903319868134986,1.1245962824435667,0.005388997530246797,2.6460996150365568,0.007577710573514196,3.7207990760604552,5.907041072845459,6.113003730773926,5.842706680297852,5.95632266998291,5.565866470336914,5.912140369415283,6.039421081542969,6.195477485656738,CRLM,CRLM-036_CT
0.004642486572265625,0.031062552075809435,6.690915457294636,0.01829626185167399,3.9410393883705277,0.006065098902411137,1.3064304535288553,0.01250706841040028,2.694039341917402,0.019928678011979173,4.292664022852171,5.84409761428833,6.059762954711914,5.7946929931640625,5.977602958679199,5.393704414367676,5.809441566467285,5.950075149536133,6.16062068939209,CRLM,CRLM-037_CT
0.0034546852111816406,0.036509761704792254,10.568157094328589,0.01567307106847693,4.53674495444596,0.005480155942223064,1.58629216391817,0.01325785143160374,3.837632734920496,0.019728302661860653,5.7105768977845095,5.734892845153809,5.847322463989258,5.938132286071777,6.128887176513672,5.212923049926758,5.507175922393799,6.024467945098877,6.157584190368652,CRLM,CRLM-038_CT
0.0017342567443847656,0.008445202479379077,4.8696098836716315,0.004895005384241813,2.8225216219424913,0.0017162755086701509,0.9896260273842724,0.004109049307487567,2.369329470677972,0.005716623403031917,3.296276897162034,6.027275085449219,6.120832443237305,6.025311470031738,6.122570991516113,5.740480899810791,6.069364547729492,6.043931484222412,6.196230888366699,CRLM,CRLM-039_CT
0.0005068778991699219,0.0031654547456128057,6.244881266245544,0.0012368239682132298,2.4400345130326624,0.0005124320497316148,1.0109376265852312,0.0026642952823294763,5.256182455119797,0.0022067593002930153,4.353545042023685,6.078839302062988,6.193359375,5.965436935424805,6.094141006469727,5.494017601013184,5.896050930023193,6.057044982910156,6.188446044921875,CRLM,CRLM-040_CT
0.0011920928955078125,0.005528486422122114,4.637591639912164,0.003175871193150215,2.6640915017636595,0.001370806702595928,1.1499063610712825,0.0026860446830028195,2.2531986904189316,0.0037524998035678436,3.1477985815724003,6.0474853515625,6.1722731590271,6.102124214172363,6.152041435241699,5.748225212097168,6.02639102935791,5.962591171264648,6.124884605407715,CRLM,CRLM-041_CT
0.012074470520019531,0.06519251335828358,5.399198189122435,0.043984315623163184,3.6427501415267542,0.013379361765146314,1.1080693486534088,0.030062829974156102,2.4897824734001452,0.04041050354425124,3.3467695340806163,5.829889297485352,5.953563690185547,5.813889503479004,6.075382709503174,5.263458251953125,5.702810287475586,5.896040916442871,6.11961030960083,CRLM,CRLM-042_CT
0.0008592605590820312,0.004491877755981477,5.227547608264622,0.0022326924352000788,2.5983578880967246,0.0008180971386764213,0.9520832874227694,0.004302886399727868,5.007603663652448,0.0033697639820502445,3.9216565102034946,6.089239120483398,6.169002532958984,6.017327785491943,6.110431671142578,5.6246562004089355,6.019163131713867,6.042057991027832,6.16440486907959,CRLM,CRLM-043_CT
0.0004124641418457031,0.002280514076119289,5.528865557279892,0.0012869041717067375,3.1199632683595913,0.00039449860358331534,0.9564202056837977,0.0012414622756296012,3.0097941899446465,0.001374129790178813,3.331432569396902,6.03199577331543,6.168004035949707,6.03453254699707,6.162869930267334,5.6124138832092285,5.986372947692871,5.91837215423584,6.128971099853516,CRLM,CRLM-044_CT
0.001697540283203125,0.009475543391090469,5.581892615994248,0.0033435324900210617,1.9696220625124083,0.0019108780701344585,1.1256680223508921,0.004084488642206452,2.4061076025974257,0.007075215591612505,4.167897505965012,6.001654624938965,6.168107509613037,5.879629611968994,5.979332447052002,5.5207319259643555,5.881980895996094,6.1278228759765625,6.213540077209473,CRLM,CRLM-045_CT
0.0065746307373046875,0.040464318344220374,6.154605241716821,0.024252414069451333,3.688781644271829,0.008524261858610771,1.2965365255996242,0.015711480440586456,2.3897093496590767,0.025809881233385568,3.9256717233140375,5.85929012298584,6.029558181762695,5.832849502563477,6.151368618011475,5.27842378616333,5.656508445739746,5.916841506958008,6.132815361022949,CRLM,CRLM-046_CT
